,X,Y,Z,Nphi
463,335430.06499406986,4263048.53762215,479.99660015195195,51.48000090955619
464,335452.06198533997,4263048.583522216,482.238428466967,73.38419312879137
465,335446.361834928,4263048.629717312,484.480256781982,67.59111761568496
466,335451.594954634,4263048.676,486.72208509699703,72.73146154192106
467,335437.6824544177,4263048.722220633,488.96391341201183,58.725935215240895
468,335435.02549896314,4263048.76802029,491.20574172702686,55.976158384170795
469,335415.2741286366,4263048.814021352,493.4475700420419,36.13198806770517
470,335420.7552752284,4263048.86091954,495.6893983570569,41.52003614937448
471,335412.4431725423,4263048.9065302005,497.93122667207194,33.11530744214116
472,335416.7270308737,4263048.952720114,500.17305498708697,37.30619064576276
473,335470.1287951555,4263048.999,502.414883302102,90.61523485130022
474,335425.61366863194,4263049.045446643,504.656711617117,46.00704333181034
475,335432.3014976145,4263049.091420242,506.89853993213205,52.601957132124014
476,335464.48785757145,4263049.137318429,509.1403682471471,84.69559334271298
477,335442.61713551334,4263049.183597355,511.3821965621621,62.73203683546386
478,335430.66869103233,4263049.229203438,513.6240248771771,50.690487593900514
479,335414.14792695415,4263049.276017306,515.8658531921922,34.07709234154896
480,335413.07970060187,4263049.322,518.1076815072072,32.91576788623687
481,335413.006686027,4263049.367818077,520.3495098222222,32.750231679153345
482,335426.76672236173,4263049.414716443,522.5913381372372,46.41718947475449
483,335408.92003704264,4263049.460617337,524.8331664522523,28.477593698492765
484,335412.4343792619,4263049.506583602,527.0749947672673,31.898945821198048
485,335420.0854874392,4263049.552417172,529.3168230822821,39.45725309487272
486,335413.18226951547,4263049.598316171,531.5586513972971,32.46127908773105
487,335404.15728581714,4263049.645108568,533.8004797123122,23.343579538751154
488,335411.1843342143,4263049.691000001,536.0423080273272,30.277419205129537
489,335412.6379540516,4263049.737016226,538.2841363423422,31.63842159801848
490,335420.31837702927,4263049.783,540.5259646573572,39.225807215542815
491,335444.86172119767,4263049.829686625,542.7677929723723,63.67650323489884
492,335434.4776785785,4263049.875715062,545.0096212873873,53.19941996140001
493,335450.38645518204,4263049.921547842,547.2514496024023,69.0152594971577
494,335420.1481254016,4263049.967513878,549.4932779174173,38.68424903384935
495,335429.8155446119,4263050.01417238,551.7351062324324,48.25868604142943
496,335450.2753956201,4263050.060313459,553.9769345474474,68.62571197288423
497,335413.8084107697,4263050.102,556.2187628624624,32.116510769675244
498,335428.7524794757,4263050.140047958,558.4605911774775,47.05867947569569
499,335424.6046994629,4263050.178884584,560.7024194924925,42.90939946284068
500,335421.5626277135,4263050.2177616535,562.9442478075075,39.86532771347773
501,335403.1712868144,4263050.255619402,565.1860761225225,21.472086814386365
502,335409.4063485348,4263050.294,567.4279044375376,27.705648534788384
503,335409.06556975783,4263050.332534965,569.6697327525524,27.362969757825816
504,335412.6015711391,4263050.371192703,571.9115610675674,30.896971139120367
505,335408.08914546244,4263050.409050161,574.1533893825824,26.383045462453016
506,335420.16265160247,4263050.447906399,576.3952176975974,38.454651602507475
507,335421.30555055407,4263050.4860000005,578.6370460126125,39.59555055406511
508,335424.3715032422,4263050.5246216105,580.8788743276275,42.66010324222652
509,335429.88799347053,4263050.563,583.1207026426425,48.17459347055209
510,335417.21033885045,4263050.601336639,585.3625309576576,35.495370530809964
511,335393.4454506721,4263050.64,587.6043592726726,11.728650672124594
512,335408.8690229302,4263050.678,589.8461875876876,27.150222930237838
513,335431.25663957844,4263050.716906162,592.0880159027026,49.53643957846349
514,335409.9890847871,4263050.754764838,594.3298442177177,28.266884787044212
515,335404.026363308,4263050.7930000005,596.5716725327327,22.302263308017743
516,335415.0789428947,4263050.8319999995,598.8135008477477,33.35334289471794
517,335423.1660109411,4263050.870338037,601.0553291627627,41.43851094110179
518,335437.74964802386,4263050.908991532,603.2971574777778,56.020148023820006
519,335406.20424779766,4263050.947051031,605.5389857927928,24.473247797640308
520,335431.4349199553,4263050.985909583,607.7808141078078,49.702019955348405
521,335412.0235509329,4263051.024,610.0226424228229,30.288650932904766
522,335425.5360136723,4263051.062624803,612.2644707378377,43.79971367233914
523,335424.0849723052,4263051.101,614.5062990528527,42.34667230522135
524,335407.838193515,4263051.139145843,616.7481273678677,26.098420593609795
525,335423.841887578,4263051.177196129,618.9899556828827,42.100187577996785
526,335418.5307177691,4263051.216054462,621.2317839978978,36.78701776910569
527,335426.78605564067,4263051.254,623.4736123129128,45.04095564067199
528,335467.6773173883,4263051.292769901,625.7154406279278,85.93021738829083
529,335415.1442980071,4263051.331626245,627.9572689429428,33.395298007081394
530,335451.9755393668,4263051.369118769,630.1990972579579,70.22503936674003
531,335435.63098630786,4263051.408,632.4409255729729,53.87858630784118
532,335421.344334571,4263051.446198095,634.6827538879879,39.58993457098743
533,335431.2147854244,4263051.485056531,636.924582203003,49.45888542443198
534,335419.2898386134,4263051.522915,639.166410518018,37.53203861342433
535,335420.17905911757,4263051.561770226,641.408238833033,38.419374004890834
536,335503.1511458331,4263051.6,643.650067148048,121.38994583308671
537,335560.5729324541,4263051.638082207,645.8918954630631,178.80973245411258
538,335524.17578702176,4263051.677,648.1337237780781,142.41101652633108
539,335453.26146887126,4263051.7151993215,650.3755520930931,71.4948688713091
540,335547.3476190862,4263051.734,652.6173804081079,165.58101908623684
541,335508.0130396233,4263051.731093795,654.859208723123,126.24843962336226
542,335472.75822748686,4263051.728999999,657.101037038138,90.99585167836783
543,335480.91292222094,4263051.726,659.342865353153,99.15262222093966
544,335459.63795809564,4263051.723999999,661.584693668168,77.87965809564493
545,335475.2987002848,4263051.721,663.826521983183,93.5424002847947
546,335527.4573489353,4263051.718,666.0683502981981,145.70294893532702
547,335551.35147909925,4263051.716,668.3101786132131,169.5990849439819
548,335461.53459995467,4263051.713,670.5520069282281,79.78459995468441
549,335433.1738264185,4263051.71,672.7938352432432,51.42582641851144
550,335420.28451834817,4263051.708000001,675.0356635582582,38.53841834816637
551,335425.9525817855,4263051.705,677.2774918732732,44.2084817855062
552,335420.56124343246,4263051.702,679.5193201882882,38.81904343247994
553,335468.30526091874,4263051.699,681.7611485033033,86.56556091878123
554,335445.91527593974,4263051.697,684.0029768183183,64.17747593974877
555,335425.17326215655,4263051.694,686.2448051333333,43.43746215652166
556,335410.6679784571,4263051.692,688.4866334483484,28.93407845714309
557,335492.67274337815,4263051.688999999,690.7284617633634,110.94084337812649
558,335472.2474783246,4263051.686000001,692.9702900783782,90.51784764975437
559,335444.5243399535,4263051.683999999,695.2121183933932,62.79683995353442
560,335498.2258269666,4263051.681,697.4539467084082,116.5002269665558
561,335502.51779341925,4263051.678,699.6957750234233,120.79419341919588
562,335455.7792235733,4263051.676,701.9376033384383,74.05752357329536
563,335505.232548223,4263051.673,704.1794316534533,123.51284822295496
564,335494.40673728153,4263051.67,706.4212599684683,112.68943728153708
565,335471.13268438936,4263051.667370368,708.6630882834834,89.41738438937674
566,335475.7128799119,4263051.665,710.9049165984984,93.99947991184798
567,335458.3316838155,4263051.662,713.1467449135134,76.62028381554278
568,335433.300074506,4263051.66,715.3885732285285,51.590574506022456
569,335435.3815045559,4263051.657,717.6304015435435,53.67437649883079
570,335436.3968342283,4263051.654,719.8722298585585,54.69173422827386
571,335436.3040001024,4263051.652,722.1140581735735,54.6009001024238
572,335436.5770575758,4263051.649,724.3558864885886,54.875857575790796
573,335430.84083333885,4263051.646000001,726.5977148036036,49.14163333889586
574,335429.1168234949,4263051.643999999,728.8395431186186,47.41952415123418
575,335435.52941825776,4263051.641,731.0813714336336,53.83461825776885
576,335428.27454147866,4263051.638,733.3231997486484,46.58164147863499
577,335424.4950653822,4263051.636,735.5650280636635,42.80416538221022
578,335438.93574844056,4263051.633,737.8068563786785,57.24674844054959
579,335447.06641033536,4263051.63,740.0486846936935,65.37941033539008
580,335436.87524640013,4263051.617889174,742.2905130087086,55.18379098753886
581,335432.51097380684,4263051.589,744.5323413237236,50.80399219512097
582,335435.6191907936,4263051.5595732,746.7741696387386,53.89649079364217
583,335453.38974038494,4263051.530329536,749.0159979537536,71.65160515259682
584,335441.96328990406,4263051.501475275,751.2578262687687,60.20988990405889
585,335455.3685157219,4263051.472,753.4996545837837,73.59957764465628
586,335448.63899307186,4263051.443,755.7414828987987,66.85460361564098
587,335447.32331425574,4263051.413915156,757.9833112138137,65.5234718341477
588,335441.76385047246,4263051.385,760.2251395288288,59.94846306347972
589,335417.9789383179,4263051.355855998,762.4669678438438,36.14783831789089
590,335447.8617786789,4263051.3263558475,764.7087961588588,66.01525660276546
591,335448.8403721907,4263051.297,766.9506244738739,66.97857219069449
592,335451.74103281053,4263051.268648965,769.1924527888889,69.86389239682215
593,335448.310921209,4263051.239,771.4342811039039,66.41815910704099
594,335436.57899085287,4263051.209940931,773.6761094189189,54.670761318444384
595,335448.48492108204,4263051.181,775.9179377339337,66.56116762149327
596,335445.8763734103,4263051.152,778.1597660489488,63.93688310805204
597,335429.4264440675,4263051.1227691565,780.4015943639638,47.47172864591571
598,335439.0484084388,4263051.093527094,782.6434226789788,57.0782084388463
599,335454.1724693335,4263051.064674051,784.8852509939938,72.18666933349091
600,335449.805235461,4263051.035,787.1270793090089,67.80410944308151
601,335457.43897889357,4263051.006,789.3689076240239,75.42236144619791
602,335433.0280778294,4263050.977122136,791.6107359390389,50.99593889778814
603,335454.2232859063,4263050.948,793.852564254054,72.17550605805818
604,335436.38278555626,4263050.9184064455,796.094392569069,54.31948877906626
605,335439.0750289458,4263050.889552329,798.336220884084,56.99642894580794
606,335441.6526839679,4263050.860734927,800.578049199099,59.55848396787773
607,335456.5690986335,4263050.83177344,802.8198775141141,74.45958535400648
608,335453.8424838449,4263050.802,805.0617058291291,71.7174807961442
609,335449.4025862096,4263050.773,807.3035341441441,67.26198620959707
610,335441.2847832611,4263050.744,809.5453624591592,59.12855295380757
611,335441.03121923364,4263050.715,811.7871907741742,58.859534883978704
612,335445.9523467724,4263050.685626885,814.0290190891892,63.7653467724682
613,335463.7068964367,4263050.656724586,816.270847404204,81.50429643670127
614,335440.740907281,4263050.627,818.512675719219,58.52301688444097
615,335455.67510942265,4263050.598042533,820.7545040342341,73.4417094226294
616,335457.0971735794,4263050.569187887,822.9963323492491,74.84826752265272
617,335437.16571575747,4263050.54019453,825.2381606642641,54.901193569329486
618,335446.7797807028,4263050.511,827.4799889792791,64.49973640612737
619,335453.89305444807,4263050.481604824,829.7218172942942,71.59765444806226
620,335451.52726212936,4263050.452750465,831.9636456093092,69.21626212938217
621,335443.9614465435,4263050.423859192,834.2054739243242,61.63517613973902
622,335455.89732574293,4263050.395,836.4473022393393,73.5555473547945
623,335453.4446123333,4263050.368222471,838.6891305543543,71.09730109755354
624,335461.74267367384,4263050.352290443,840.9309588693693,79.42072845234104
625,335451.31595330813,4263050.336,843.1727871843843,69.0193112211095
626,335452.53063195164,4263050.32,845.4146154993994,70.25981613488287
627,335462.36533937027,4263050.304,847.6564438144144,80.11984035775892
628,335449.67336736014,4263050.288,849.8982721294294,67.4532317401924
629,335458.33829990897,4263050.272,852.1401004444444,76.14346296146658
630,335459.4218928989,4263050.256,854.3819287594595,77.25235999833288
631,335443.10414794076,4263050.24,856.6237570744743,60.960279567868234
632,335441.6222582028,4263050.223999999,858.8655853894893,59.503801343361474
633,335449.9305017654,4263050.208000001,861.1074137045043,67.83737099920378
634,335448.4088034173,4263050.191745141,863.3492420195194,66.34103084709295
635,335442.25814318174,4263050.175943512,865.5910703345344,60.215671425971074
636,335459.61495281843,4263050.159126569,867.8328986495494,77.5982895340437
637,335449.04841706355,4263050.143310581,870.0747269645644,67.05706177283403
638,335454.96650653594,4263050.127,872.3165552795795,73.00053225522169
639,335451.8873549161,4263050.1110000005,874.5583835945945,69.94668297266938
640,335457.22601156053,4263050.095,876.8002119096095,75.31075407666837
641,335453.4200912417,4263050.079,879.0420402246245,71.53052960087561
642,335468.3341311118,4263050.063,881.2838685396396,86.46984088558088
643,335460.1940446315,4263050.047,883.5256968546546,78.35507870799069
644,335472.4893270715,4263050.031,885.7675251696696,90.67564877160194
645,335458.66695955076,4263050.015,888.0093534846847,76.8786613784508
646,335454.2516568101,4263049.999,890.2511817996997,72.48877673916078
647,335448.0415960535,4263049.982720149,892.4930101147147,66.30443597910475
648,335479.45019652153,4263049.966961309,894.7348384297297,97.73831586679607
649,335472.8491566071,4263049.950013788,896.9766667447448,91.16264971286266
650,335455.4930264096,4263049.934160363,899.2184950597596,73.83184622775222
651,335476.21382461675,4263049.9180000005,901.4603233747746,94.57812461676083
652,335454.55382589577,4263049.902217451,903.7021516897896,72.94333891549037
653,335451.54064858606,4263049.886,905.9439800048046,69.95584746896238
654,335450.5306970914,4263049.87,908.1858083198197,68.9712219594298
655,335466.4974687347,4263049.853999999,910.4276366348347,84.9632687347098
656,335465.4277689956,4263049.838,912.6694649498497,83.91894672067775
657,335442.43113009166,4263049.822,914.9112932648648,60.94803916235132
658,335435.97116598755,4263049.806,917.1531215798798,54.51316598753816
659,335450.67523475486,4263049.79,919.3949498948948,69.24289229968244
660,335457.76626338775,4263049.773632062,921.6367782099098,76.35924735717774
661,335444.61840051616,4263049.758,923.8786065249249,63.237062478790115
662,335443.8122334306,4263049.741498302,926.1204348399399,62.456034109964406
663,335453.329007568,4263049.72507287,928.3622631549549,71.99837113272208
664,335455.8932571134,4263049.709,930.60409146997,74.58805711340966
665,335445.88444756495,4263049.693,932.845919784985,64.60438810851524
666,335472.63245958695,4263049.677,935.0877481,91.37780236119205
667,335484.77299086144,4263049.661,937.329576415015,103.5440390918635
668,335451.7026747494,4263049.645,939.5714047300298,70.49917041737288
669,335452.29804459366,4263049.629,941.8132330450449,71.1198445936084
670,335456.8482102515,4263049.613,944.0550613600599,75.69541025148601
671,335454.8981282991,4263049.597,946.2968896750749,73.77060375152547
672,335467.5361717815,4263049.581,948.5387179900899,86.43407178148374
673,335478.54769260954,4263049.564773489,950.780546305105,97.47110586534448
674,335460.1319125647,4263049.528682658,953.02237462012,79.09362990630474
675,335449.7541245427,4263049.492818658,955.264202935135,68.75471521352611
676,335464.6988206415,4263049.456,957.50603125015,83.73802943922955
677,335455.4983344287,4263049.42,959.7478595651651,74.5763389900799
678,335468.6599387052,4263049.383233155,961.9896878801801,87.77690554990029
679,335446.48467807646,4263049.347,964.2315161951951,65.64019662776126
680,335461.52374103706,4263049.31050882,966.4733445102102,80.71803221714346
681,335450.92319744336,4263049.274646221,968.7151728252252,70.15645122251046
682,335414.61258767673,4263049.237784484,970.9570011402402,33.88430319209494
683,335453.08952026314,4263049.201644572,973.1988294552552,72.40002026318152
684,335455.16733086563,4263049.165060151,975.4406577702703,74.51687071436125
685,335456.2380787632,4263049.129,977.6824860852853,75.62612550441426
686,335459.6103408277,4263049.092867191,979.9243144003001,79.0371939512977
687,335446.6959089877,4263049.056,982.1661427153151,66.16160348319366
688,335463.93838736444,4263049.02,984.4079710303301,83.44280470119888
689,335457.10324608913,4263048.983301659,986.6497993453452,76.64659525976127
690,335466.1520066813,4263048.947,988.8916276603602,85.73400668132017
691,335471.5885175842,4263048.911,991.1334559753752,91.20911758422464
692,335469.1637935096,4263048.874195772,993.3752842903903,88.82329773721699
693,335437.6734299868,4263048.838,995.6171126054053,57.37162040607943
694,335453.0285950303,4263048.801636723,997.8589409204203,72.76557666896221
695,335469.2486861613,4263048.765,1000.1007692354353,89.02459720618708
696,335446.7051447329,4263048.728999999,1002.3425975504504,66.51964473285506
697,335467.7467924203,4263048.692,1004.5844258654654,87.6000114817302
698,335468.77979404683,4263048.656,1006.8262541804804,88.67191061025648
699,335474.6026198716,4263048.62,1009.0680824954954,94.53364593056713
700,335457.89849861286,4263048.583000001,1011.3099108105105,77.8681140950361
701,335458.79155172716,4263048.547,1013.5517391255255,78.80006425861929
702,335452.60569542425,4263048.510515362,1015.7935674405405,72.65283774298368
703,335475.3252073736,4263048.473999999,1018.0353957555556,95.4109039155623
704,335515.6771302758,4263048.438,1020.2772240705706,135.80163027577544
705,335530.8844069848,4263048.401931876,1022.5190523855854,151.048041046448
706,335494.9893638838,4263048.365,1024.7608807006004,115.19140760013241
707,335534.41354844463,4263048.329,1027.0027090156154,154.6546178213813
708,335523.5849493496,4263048.291999999,1029.2445373306305,143.86488410684117
709,335540.3794280911,4263048.24356167,1031.4863656456455,160.67632809112817
710,335517.47195064,4263048.187,1033.7281939606605,137.77325064003708
711,335529.9837725902,4263048.13,1035.9700222756755,150.28947259022326
712,335520.6266685286,4263048.073,1038.2118505906906,140.9367685285902
713,335521.8983825978,4263048.017,1040.4536789057056,142.21238259778573
714,335500.8625600512,4263047.96,1042.6955072207206,121.18096005121957
715,335528.27367862297,4263047.903,1044.9373355357357,148.5964786230031
716,335545.6074292612,4263047.846599033,1047.1791638507507,165.9342896477794
717,335533.43289784,4263047.789443737,1049.4209921657657,153.76399784001552
718,335520.70446461934,4263047.733,1051.6628204807807,141.03986461929398
719,335501.5107602126,4263047.67684821,1053.9046487957958,121.85056021263152
720,335557.2097126959,4263047.62,1056.1464771108108,177.55341269594896
721,335536.2417670359,4263047.563,1058.3883054258258,156.58986703593422
722,335576.699078053,4263047.506,1060.6301337408408,197.05157805297
723,335571.79820684396,4263047.449580371,1062.8719620558556,192.1551068439923
724,335539.97121103,4263047.392903749,1065.1137903708707,160.33201102998837
725,335513.9699784774,4263047.336138466,1067.3556186858857,134.33517847741757
726,335496.61340605945,4263047.279831606,1069.5974470009007,116.98300605940517
727,335532.4022605477,4263047.222925239,1071.8392753159158,152.77626054771528
728,335532.29148639727,4263047.166193947,1074.0811036309308,152.6693863973129
729,335531.1602280484,4263047.109008012,1076.3229319459458,151.54252804836156
730,335512.2133358883,4263047.052592458,1078.5647602609608,132.6000358882757
731,335524.37807146186,4263046.99645836,1080.8065885759759,144.7689422819205
732,335555.9910501646,4263046.939077318,1083.048416890991,176.3860501646499
733,335522.579531165,4263046.882886337,1085.290245206006,142.97893116502817
734,335512.6080605749,4263046.825867116,1087.532073521021,133.01186057487007
735,335523.4146750225,4263046.769106288,1089.773901836036,143.8223750224632
736,335536.2567066746,4263046.712124392,1092.015730151051,156.66880667457727
737,335547.1167262251,4263046.656,1094.257558466066,167.53322622512013
738,335532.93081674847,4263046.599475202,1096.499386781081,153.3517167484796
739,335528.64200167236,4263046.542023318,1098.741215096096,149.06680167236183
740,335509.63229918614,4263046.4859340945,1100.983043411111,130.06149918613767
741,335524.5666683416,4263046.429,1103.224871726126,145.0002683415623
742,335532.09520208725,4263046.372004412,1105.466700041141,152.5332020872584
743,335504.6013987485,4263046.315221391,1107.708528356156,125.04329874848032
744,335541.4975453284,4263046.259,1109.950356671171,161.94384532838865
745,335518.1823308005,4263046.202497414,1112.192184986186,138.63303080051256
746,335538.91361463774,4263046.145950147,1114.434013301201,159.36871463778007
747,335541.6589593374,4263046.089,1116.675841616216,162.11795933738696
748,335518.64161743777,4263046.031786799,1118.917669931231,139.10501743777303
749,335502.50433378684,4263045.9759037895,1121.1594982462461,122.97213378681542
750,335517.96985222824,4263045.919106781,1123.4013265612612,138.4419988380306
751,335504.561445596,4263045.862,1125.6431548762762,125.03754559601883
752,335493.4731115397,4263045.805497404,1127.8849831912912,113.95361153965042
753,335523.7280876032,4263045.749,1130.1268115063062,144.21298760312808
754,335522.25206076563,4263045.692,1132.3686398213213,142.7408607656017
755,335545.9852179112,4263045.634765901,1134.6104681363363,166.47841791121368
756,335528.1261933039,4263045.581920343,1136.8522964513513,148.61935347569428
757,335536.06130277127,4263045.540068536,1139.0941247663663,156.538802771266
758,335563.84260761185,4263045.498,1141.3359530813814,184.30450761183135
759,335576.5771592307,4263045.456,1143.5777813963962,197.02345923074313
760,335520.77843748464,4263045.414,1145.8196097114112,141.20913748464008
761,335546.47318870114,4263045.372244833,1148.0614380264262,166.88831111789156
762,335529.10663243895,4263045.33,1150.3032663414413,149.50645994286026
763,335513.7707310804,4263045.288,1152.5450946564563,134.15496104578256
764,335531.08437660773,4263045.246079605,1154.7869229714713,151.45307660774395
765,335534.41960498824,4263045.204169626,1157.0287512864863,154.77260498823125
766,335517.4968957129,4263045.162616877,1159.2705796015014,137.83429571296287
767,335546.12297805864,4263045.120991472,1161.5124079165164,166.4447780585962
768,335570.19849992875,4263045.079,1163.7542362315314,190.50487809084458
769,335568.20858530677,4263045.036952393,1165.9960645465464,188.49956150345983
770,335540.141732452,4263044.994879815,1168.2378928615615,160.417072359273
771,335545.2638571962,4263044.953,1170.4797211765765,165.52365719618442
772,335565.2474400636,4263044.911144904,1172.7215494915915,185.49161251555074
773,335546.90154974733,4263044.869,1174.9633778066066,167.13004974732806
774,335561.0297358902,4263044.827,1177.2052061216216,181.242663868216
775,335532.22105702286,4263044.785451231,1179.4470344366366,152.4185826381905
776,335539.94619972224,4263044.743,1181.6888627516516,160.1282997222409
777,335524.18147313094,4263044.701,1183.9306910666667,144.34792056610652
778,335532.66707159963,4263044.6591102965,1186.1725193816815,152.81797159963568
779,335548.821945631,4263044.617221301,1188.4143476966965,168.95733415159953
780,335541.15748268535,4263044.575930697,1190.6561760117115,161.2770826853455
781,335525.79412517295,4263044.534,1192.8980043267266,145.89862517299184
782,335537.0328978614,4263044.4915189,1195.1398326417416,157.12155731142303
783,335549.1753032339,4263044.45,1197.3816609567566,169.24850323387014
784,335560.28511095507,4263044.40785808,1199.6234892717716,180.34271095507762
785,335558.469415768,4263044.366,1201.8653175867867,178.5114157680086
786,335560.2729268162,4263044.324246983,1204.1071459018017,180.29945030787525
787,335551.3628920162,4263044.28209496,1206.3489742168167,171.37363949624776
788,335529.017561165,4263044.24,1208.5908025318317,149.01316116502247
789,335524.18626902223,4263044.198,1210.8326308468468,144.16605445894325
790,335534.99475176074,4263044.156,1213.0744591618618,154.95915176071725
791,335532.9951996077,4263044.114989349,1215.3162874768768,152.9438942819843
792,335515.7627888156,4263044.073,1217.5581157918919,135.6958888155968
793,335536.44163747306,4263044.030279389,1219.7999441069069,156.3592771673521
794,335530.50758843357,4263043.989,1222.041772421922,150.40956795938436
795,335556.41284406563,4263043.947,1224.283600736937,176.29954406561717
796,335576.59645430546,4263043.905,1226.5254290519517,196.46755430546568
797,335549.85843016306,4263043.863,1228.7672573669668,169.71393016305356
798,335545.21746991295,4263043.821,1231.0090856819818,165.05726991299426
799,335550.42452955095,4263043.779,1233.2509139969968,170.24872955092894
800,335539.2079641822,4263043.741,1235.4927423120118,159.0228641822058
801,335532.44706057647,4263043.703,1237.7345706270269,152.25276057646323
802,335557.74888851895,4263043.665,1239.976398942042,177.5452987600214
803,335532.01751896366,4263043.626725788,1242.218227257057,151.8049818575253
804,335530.1149787289,4263043.588668758,1244.460055572072,149.89327872889461
805,335554.3144678747,4263043.551,1246.701883887087,174.08346787467266
806,335542.24037951976,4263043.512,1248.943712202102,162.00045326109674
807,335546.8738522341,4263043.4744103765,1251.185540517117,166.62485223407165
808,335526.6590506085,4263043.436138563,1253.427368832132,146.40075060855145
809,335567.0177284998,4263043.39819252,1255.669197147147,186.75022476002536
810,335507.31729547825,4263043.36,1257.9110254621621,127.04081144152897
811,335561.54161749553,4263043.3221598035,1260.1528537771771,181.25601749553667
812,335569.5645383884,4263043.284,1262.3946820921922,189.2696383884041
813,335557.91282026697,4263043.246051723,1264.6365104072072,177.6091202669763
814,335570.896899605,4263043.208000001,1266.878338722222,190.58389960499431
815,335584.69893777365,4263043.17,1269.120167037237,204.37663777362562
816,335552.76717723295,4263043.132,1271.361995352252,172.43579799306053
817,335618.4132808878,4263043.094,1273.603823667267,238.0729640599894
818,335557.3405364308,4263043.055778031,1275.845651982282,176.99093643079712
819,335563.99347247987,4263043.018,1278.0874802972971,183.63457247988126
820,335572.0190163068,4263042.98,1280.3293086123122,191.6513163067722
821,335587.254680667,4263042.942,1282.5711369273272,206.87768066700977
822,335557.03346050764,4263042.903533737,1284.8129652423422,176.64726050761413
823,335549.93293344864,4263042.865605584,1287.0547935573572,169.53773624080895
824,335539.42658913706,4263042.828,1289.2966218723723,159.02228913704576
825,335609.25963911915,4263042.789821558,1291.5384501873873,228.84603911913968
826,335568.1542595303,4263042.751,1293.7802785024023,187.73135953028742
827,335546.9106144512,4263042.713152338,1296.0221068174174,166.4790144512286
828,335561.2853074225,4263042.676,1298.2639351324324,180.84440742253074
829,335545.39506314043,4263042.63763556,1300.5057634474474,164.94486314039267
830,335597.968655587,4263042.599392431,1302.7475917624624,217.50935180281056
831,335571.1675827689,4263042.561391382,1304.9894200774775,190.69928276889087
832,335551.93554047204,4263042.522936802,1307.2312483924923,171.45804047208202
833,335557.2287282498,4263042.485,1309.4730767075073,176.74192824977533
834,335617.185311964,4263042.447196115,1311.7149050225223,236.68971196401097
835,335576.780065543,4263042.409,1313.9567333375373,196.2751655430401
836,335609.54954802024,4263042.371,1316.1985616525524,229.03534802028753
837,335637.78667830286,4263042.333000001,1318.4403899675674,257.2635107002799
838,335733.43821706006,4263042.296,1320.6822182825824,352.9062749472123
839,335627.18739651935,4263042.27,1322.9240465975975,246.65079651936927
840,335565.9223611219,4263042.243,1325.1658749126125,185.38136112190372
841,335572.66068721394,4263042.216,1327.4077032276275,192.1147872138941
842,335630.06223707926,4263042.188999999,1329.6495315426425,249.5119370792766
843,335595.4876477397,4263042.162,1331.8913598576576,214.93244773969357
844,335654.8861810552,4263042.135,1334.1331881726726,274.32658105523245
845,335597.72945244244,4263042.108639807,1336.3750164876876,217.16545244243358
846,335660.85563282593,4263042.0819999995,1338.6168448027026,280.2868328259264
847,335591.9070077933,4263042.055,1340.8586731177177,211.33380779331225
848,335586.33523876587,4263042.028,1343.1005014327327,205.75713876586786
849,335570.2779934914,4263042.001386539,1345.3423297477477,189.69549349135488
850,335577.52859634015,4263041.975,1347.5841580627628,196.94169634017638
851,335595.7453589431,4263041.948,1349.8259863777776,215.15355894310412
852,335611.9087515919,4263041.921,1352.0678146927926,231.31255159187134
853,335605.5329075864,4263041.893999999,1354.3096430078076,224.93180758638277
854,335580.43156148563,4263041.86704714,1356.5514713228226,199.82606148560396
855,335584.6650529057,4263041.840578179,1358.7932996378377,204.05494199500768
856,335638.75046432496,4263041.813481055,1361.0351279528527,258.13576432496586
857,335642.36504716595,4263041.787,1363.2769562678677,261.74594716591685
858,335566.2867534269,4263041.76,1365.5187845828827,185.66275342687618
859,335609.6813591525,4263041.733,1367.7606128978978,229.0529591525176
860,335585.22201730363,4263041.70695759,1370.0024412129128,204.58871730365823
861,335583.0607682477,4263041.68,1372.2442695279278,202.42306824768897
862,335641.42666295415,4263041.653,1374.4860978429429,260.7845629541356
863,335638.7467803954,4263041.626,1376.7279261579579,258.0997803953765
864,335572.1744891296,4263041.598999999,1378.969754472973,191.52308912967456
865,335595.42015142745,4263041.572347172,1381.211582787988,214.76385142746085
866,335600.976243566,4263041.545752423,1383.453411103003,220.3156435660321
867,335622.67039578577,4263041.518999999,1385.695239418018,242.0053957857785
868,335594.214123783,4263041.492,1387.937067733033,213.54422378301692
869,335582.96287252585,4263041.465115462,1390.1788960480478,202.28857252586624
870,335593.932033068,4263041.438,1392.4207243630628,213.25283306795444
871,335590.2835788501,4263041.4116870845,1394.6625526780779,209.59997885008562
872,335552.2704173267,4263041.385,1396.904380993093,171.58216152953543
873,335520.12993073993,4263041.358,1399.146209308108,139.43703073993157
874,335579.6523004907,4263041.331,1401.388037623123,198.95500049069378
875,335583.939148146,4263041.304287314,1403.629865938138,203.23704814601194
876,335610.25032267167,4263041.27725518,1405.871694253153,229.5438226717093
877,335609.3770680445,4263041.250949661,1408.113522568168,228.66566804451276
878,335583.6906284845,4263041.223999999,1410.355350883183,202.97482848444054
879,335557.9808103362,4263041.197,1412.597179198198,177.26044749898443
880,335574.17077270366,4263041.17,1414.8390075132131,193.44567270369024
881,335559.5729031452,4263041.143999999,1417.0808358282281,178.84340314519386
882,335568.10173790564,4263041.142,1419.3226641432432,187.36983790561854
