,X,Y,Z,Temperature
799,335462.38137078204,4263041.331,1401.388037623123,81.68407078203445
800,335461.9069193541,4263041.304287314,1403.629865938138,81.20481935408608
801,335461.4832894745,4263041.27725518,1405.871694253153,80.77678947452279
802,335461.21344128996,4263041.250949661,1408.113522568168,80.50204129000645
803,335461.0063859614,4263041.223999999,1410.355350883183,80.29058596133983
804,335460.84371222573,4263041.197,1412.597179198198,80.12334938852473
805,335460.7047389545,4263041.17,1414.8390075132131,79.97963895449858
806,335460.5748071649,4263041.143999999,1417.0808358282281,79.8453071649058
807,335460.4461667542,4263041.142,1419.3226641432432,79.71426675417956
808,335460.33256613,4263041.1389999995,1421.5644924582582,79.59816612998686
809,335460.2184170817,4263041.137,1423.8063207732732,79.48161708166364
810,335460.11658762774,4263041.134,1426.0481490882883,79.37728762771249
811,335460.012900565,4263041.132,1428.2899774033033,79.27120056496348
812,335459.9321387679,4263041.129,1430.531805718318,79.18803876788174
813,335459.8709658326,4263041.126,1432.773634033333,79.12436583259904
814,335459.78183724056,4263041.124,1435.0154623483481,79.0328372405221
815,335459.6832770469,4263041.121,1437.2572906633632,78.93179204192768
816,335459.5875470111,4263041.119,1439.4991189783782,78.83385263577478
817,335459.4941292841,4263041.116,1441.7409472933932,78.73822928411404
818,335459.4017660674,4263041.114,1443.9827756084082,78.64345286698253
819,335459.30188152107,4263041.1110000005,1446.2246039234233,78.54118152106696
820,335459.1973665506,4263041.109,1448.4664322384383,78.43416655061026
821,335459.08230076166,4263041.106000001,1450.7082605534533,78.3167007616885
822,335458.9907223604,4263041.103999999,1452.9500888684684,78.22262236040048
823,335458.8846552618,4263041.101,1455.1919171834834,78.11415526182503
824,335458.7980682556,4263041.098472367,1457.4337454984984,78.02516825559984
825,335458.7353925121,4263041.096,1459.6755738135134,77.95999251212584
826,335458.6917247732,4263041.094,1461.9174021285285,77.9139247732135
827,335458.7065809493,4263041.091,1464.1592304435435,77.92628094931771
828,335458.71073223825,4263041.088,1466.4010587585585,77.92803223829662
829,335458.5262981449,4263041.086,1468.6428870735735,77.74109814490618
830,335458.1755073188,4263041.083000001,1470.8847153885886,77.38790731883631
831,335457.99753011717,4263041.081,1473.1265437036034,77.20753011716388
832,335457.69429962506,4263041.078,1475.3683720186184,76.90179962506238
833,335457.4013809891,4263041.076,1477.6102003336334,76.6064809891565
834,335457.2329566959,4263041.073,1479.8520286486485,76.43555669591113
835,335457.0091727831,4263041.071,1482.0938569636635,76.20937278315706
836,335456.58986645343,4263041.068,1484.3356852786785,75.78766645343589
837,335455.93683256087,4263041.065,1486.5775135936935,75.13213256090341
838,335455.02462494286,4263041.063,1488.8193419087086,74.21752494289503
839,335454.4099510631,4263041.06,1491.0611702237236,73.60035106310664
840,335453.9839681153,4263041.058,1493.3029985387386,73.17196811534718
841,335453.4738088731,4263041.055,1495.5448268537536,72.65930887313455
842,335453.2682688378,4263041.053,1497.7866551687687,72.45136883782126
843,335453.2032747396,4263041.05,1500.0284834837837,72.38397473963535
844,335452.998944251,4263041.048,1502.2703117987987,72.17714425102312
845,335451.7492396443,4263041.045,1504.5121401138138,70.92553964434188
846,335450.2111116788,4263041.045,1506.7539684288288,69.38691167884637
847,335448.55590876576,4263041.045,1508.9957967438438,67.73120876578555
848,335448.0289978112,4263041.045,1511.2376250588588,67.2037978111911
849,335447.0466811142,4263041.045,1513.4794533738739,66.22098111420925
850,335445.4627482534,4263041.044,1515.721281688889,64.63654825338811
851,335444.3937512008,4263041.044,1517.963110003904,63.56705120080842
852,335443.9497628444,4263041.044,1520.204938318919,63.122662844421605
853,335443.68766320666,4263041.044,1522.446766633934,62.860063206637406
854,335443.4698765579,4263041.0430000005,1524.688594948949,62.64177655791625
855,335443.3231648163,4263041.0430000005,1526.930423263964,62.49456481628849
856,335443.2206504777,4263041.0430000005,1529.172251578979,62.391550477697
857,335443.14602697064,4263041.0430000005,1531.414079893994,62.316426970634964
858,335443.0677686407,4263041.0430000005,1533.6559082090087,62.237668640666
859,335443.00270245434,4263041.041999999,1535.8977365240237,62.172102454338315
860,335442.9150011905,4263041.041999999,1538.1395648390387,62.0839011904728
861,335442.77429832116,4263041.041999999,1540.3813931540537,61.94279832117059
862,335442.563660472,4263041.041999999,1542.6232214690688,61.731660471969896
863,335442.19055005943,4263041.041999999,1544.8650497840838,61.358050059420854
864,335441.75306832884,4263041.041999999,1547.1068780990988,60.920068328858946
865,335441.43087845977,4263041.041,1549.3487064141138,60.59737845974013
866,335441.2214711708,4263041.041,1551.5905347291289,60.38747117082016
867,335440.6980125553,4263041.041,1553.832363044144,59.86351255532701
868,335439.39700873324,4263041.041,1556.074191359159,58.562008733202994
869,335437.3398738354,4263041.04,1558.316019674174,56.50447383540767
870,335435.59897999524,4263041.04,1560.557847989189,54.76307999522453
871,335433.84887543303,4263041.04,1562.799676304204,53.012475433063685
872,335432.4091834511,4263041.04,1565.041504619219,51.572283451100546
873,335431.05741236743,4263041.04,1567.283332934234,50.22001236740199
874,335430.0612921798,4263041.039,1569.525161249249,49.22295717857207
875,335429.2646445981,4263041.039,1571.7669895642641,48.42574459817406
876,335428.67388900474,4263041.039,1574.0088178792791,47.83448900477235
877,335428.23292844516,4263041.039,1576.2506461942942,47.39312844515051
878,335427.8528427577,4263041.038,1578.4924745093092,47.01254275773979
879,335427.51748904283,4263041.038,1580.7343028243242,46.67668904282851
880,335427.21446450904,4263041.038,1582.9761311393393,46.37316450907986
881,335426.91222871264,4263041.038,1585.2179594543543,46.07042871262547
882,335426.64807360794,4263041.038,1587.4597877693693,45.805773607935876
883,335426.3700921262,4263041.037,1589.7016160843843,45.52729212623252
884,335426.085983097,4263041.037,1591.9434443993994,45.2426830969884
885,335425.8240073677,4263041.037,1594.1852727144144,44.98020736775821
886,335425.5385854613,4263041.037,1596.4271010294294,44.69438546132255
887,335425.22405295714,4263041.032,1598.6689293444445,44.38175295712625
888,335424.8871152229,4263041.027,1600.9107576594595,44.04681522293189
889,335424.5916865146,4263041.021000001,1603.1525859744745,43.75328651462719
890,335424.21550907166,4263041.016,1605.3944142894895,43.37910907170005
891,335423.78809841454,4263041.01,1607.6362426045046,42.95409841456429
892,335423.3508863377,4263041.005,1609.8780709195196,42.518886337717746
893,335422.9558909126,4263041.0,1612.1198992345346,42.12579091258489
894,335422.515733483,4263040.994,1614.3617275495496,41.68763348305078
895,335422.1125258429,4263040.988594942,1616.6035558645642,41.28632584287128
896,335421.67644709983,4263040.983,1618.8453841795792,40.85274709983806
897,335420.8779666782,4263040.978,1621.0872124945943,40.05616667820636
898,335419.56310447346,4263040.972,1623.3290408096093,38.743304473470864
899,335417.92164045904,4263040.967,1625.5708691246243,37.103740458996256
900,335416.1994988947,4263040.961,1627.8126974396394,35.38401052075479
901,335414.93912673916,4263040.956,1630.0545257546544,34.12562673915477
902,335414.2543686493,4263040.95,1632.2963540696694,33.44286864923834
903,335413.7054589616,4263040.944531776,1634.5381823846844,32.89585896163606
904,335413.16620656615,4263040.938999999,1636.7800106996995,32.358606566130696
905,335412.5523941539,4263040.933999999,1639.0218390147145,31.747194153887513
906,335412.0219341342,4263040.928,1641.2636673297295,31.218734134152044
907,335411.5575226912,4263040.92230661,1643.5054956447445,30.756222691232978
908,335410.9739467739,4263040.916999999,1645.7473239597596,30.174646773918628
909,335410.46569838206,4263040.911695114,1647.9891522747746,29.66879838206331
910,335409.98785403004,4263040.906,1650.2309805897896,29.192954030072542
911,335409.5615208487,4263040.901000001,1652.4728089048047,28.76852084870404
912,335408.8570136264,4263040.895,1654.7146372198197,28.066013626352042
913,335407.155486009,4263040.889749364,1656.9564655348347,26.3665113266586
914,335405.85024896555,4263040.884,1659.1982938498497,25.06364896556453
915,335403.8443380121,4263040.8782006325,1661.4401221648648,23.059638012076128
916,335400.47830392217,4263040.873,1663.6819504798798,19.695603922194643
917,335396.1879825317,4263040.867925369,1665.9237787948948,15.407182531637286
918,335393.3011372559,4263040.862,1668.1656071099098,12.522837255893371
919,335389.89817176573,4263040.8562742835,1670.4074354249249,9.121771765779698
920,335386.06756954116,4263040.851,1672.64926373994,5.293169541172602
921,335382.13499435375,4263040.845129505,1674.891092054955,1.3624943537417515
922,335381.3460114037,4263040.84,1677.13292036997,0.5760114036801591
923,335380.7681,4263040.834617664,1679.374748684985,0.0
