x,y,z
339900.0,4270950.0,1861.75695801
339950.0,4270900.0,1884.67016602
339950.0,4270950.0,1865.29296875
340000.0,4270900.0,1895.77050781
340000.0,4270950.0,1874.53063965
340050.0,4270900.0,1906.03173828
340050.0,4270950.0,1882.79663086
340100.0,4270900.0,1906.01477051
340100.0,4270950.0,1880.38122559
340150.0,4270900.0,1912.19152832
340150.0,4270950.0,1886.85925293
340200.0,4270900.0,1912.90649414
340200.0,4270950.0,1887.73498535
340250.0,4270900.0,1903.17480469
340250.0,4270950.0,1882.11328125
340300.0,4270900.0,1898.29724121
340300.0,4270950.0,1877.28063965
340350.0,4270900.0,1894.88659668
340350.0,4270950.0,1883.15991211
340400.0,4270900.0,1894.14086914
340400.0,4270950.0,1902.32055664
340450.0,4270900.0,1903.22644043
340450.0,4270950.0,1911.67932129
340500.0,4270900.0,1910.60046387
340500.0,4270950.0,1916.44165039
340550.0,4270900.0,1917.39660645
340550.0,4270950.0,1938.64355469
340600.0,4270900.0,1936.93139648
340600.0,4270950.0,1962.28710938
340650.0,4270900.0,1959.20227051
340650.0,4270950.0,1980.01367188
340700.0,4270900.0,1986.4465332
340700.0,4270950.0,2007.86254883
340750.0,4270900.0,2003.97216797
340750.0,4270950.0,2033.85412598
340800.0,4270900.0,2012.83862305
340800.0,4270950.0,2043.01928711
340850.0,4270900.0,2018.78137207
340850.0,4270950.0,2052.28833008
340900.0,4270900.0,2028.5645752
340900.0,4270950.0,2054.55566406
340950.0,4270900.0,2052.56811523
340950.0,4270950.0,2069.91821289
341000.0,4270900.0,2082.54833984
341000.0,4270950.0,2092.51806641
341050.0,4270900.0,2121.27709961
341050.0,4270950.0,2122.88671875
341100.0,4270900.0,2139.54223633
341100.0,4270950.0,2143.63256836
341150.0,4270900.0,2133.1875
341150.0,4270950.0,2117.94824219
341200.0,4270900.0,2110.03979492
341200.0,4270950.0,2094.38134766
341250.0,4270900.0,2101.88208008
341250.0,4270950.0,2093.06665039
341300.0,4270900.0,2109.52954102
341300.0,4270950.0,2109.84375
341350.0,4270900.0,2126.17358398
341350.0,4270950.0,2122.88769531
341400.0,4270900.0,2146.68334961
341400.0,4270950.0,2144.01879883
341450.0,4270900.0,2171.91357422
341450.0,4270950.0,2179.53369141
341500.0,4270900.0,2198.88208008
341500.0,4270950.0,2186.51879883
341550.0,4270900.0,2191.85473633
341550.0,4270950.0,2171.91723633
341600.0,4270900.0,2163.8359375
341600.0,4270950.0,2140.49780273
341650.0,4270900.0,2147.65039062
341650.0,4270950.0,2114.54174805
341700.0,4270900.0,2130.49536133
341700.0,4270950.0,2101.484375
341750.0,4270900.0,2109.17358398
341750.0,4270950.0,2087.56323242
341800.0,4270900.0,2082.1706543
341800.0,4270950.0,2061.16821289
341850.0,4270900.0,2051.73193359
341850.0,4270950.0,2033.65148926
341900.0,4270900.0,2044.18859863
341900.0,4270950.0,2042.56811523
341950.0,4270900.0,2065.21557617
341950.0,4270950.0,2054.81079102
342000.0,4270900.0,2077.63085938
342000.0,4270950.0,2054.54370117
342050.0,4270900.0,2090.03613281
342050.0,4270950.0,2067.44189453
342100.0,4270900.0,2103.94262695
342100.0,4270950.0,2081.30834961
342150.0,4270900.0,2111.02197266
342150.0,4270950.0,2094.70849609
342200.0,4270900.0,2119.89086914
342200.0,4270950.0,2110.80615234
342250.0,4270900.0,2114.04272461
342250.0,4270950.0,2120.96826172
342300.0,4270900.0,2086.39208984
342300.0,4270950.0,2113.11669922
342350.0,4270900.0,2061.56591797
342350.0,4270950.0,2085.55419922
342400.0,4270900.0,2042.26147461
342400.0,4270950.0,2068.41503906
342450.0,4270900.0,2020.76757812
342450.0,4270950.0,2038.30200195
342500.0,4270900.0,1998.82324219
342500.0,4270950.0,2022.88305664
342550.0,4270900.0,1977.73376465
342550.0,4270950.0,2004.27539062
342600.0,4270900.0,1964.3951416
342600.0,4270950.0,1969.78723145
342650.0,4270900.0,1969.15942383
342650.0,4270950.0,1944.75854492
342700.0,4270900.0,1965.1517334
342700.0,4270950.0,1936.68054199
342750.0,4270900.0,1951.61352539
342750.0,4270950.0,1927.53979492
342800.0,4270900.0,1930.7845459
342800.0,4270950.0,1924.48706055
342850.0,4270900.0,1927.26879883
342850.0,4270950.0,1907.36608887
342900.0,4270900.0,1923.00280762
342900.0,4270950.0,1898.49450684
342950.0,4270900.0,1907.64025879
342950.0,4270950.0,1897.71923828
343000.0,4270900.0,1899.71289062
343000.0,4270950.0,1889.99560547
343050.0,4270900.0,1889.28991699
343050.0,4270950.0,1883.23046875
343100.0,4270900.0,1878.50964355
