x,y,z
337741.813708,4261973.53073,1785.22170088
337543.908674,4261457.62538,1848.21775337
336883.20032,4259274.94894,1848.21775337
336893.222531,4259274.94894,1753.72367463
336559.181375,4258600.30349,1753.72367463
336555.440472,4258600.30349,1785.22170088
336552.337948,4258600.30349,1816.71972713
337262.573615,4260505.18475,1816.71972713
336595.984544,4258686.78189,1753.72367463
337295.984544,4260588.3153,1753.72367463
337295.984544,4260598.7446,1785.22170088
337295.984544,4260610.08483,1816.71972713
337645.984544,4261788.17645,1879.71577962
337945.984544,4262509.19948,1879.71577962
338079.137265,4263441.8767,1879.71577962
337022.033584,4259632.11417,1753.72367463
337019.589731,4259632.11417,1785.22170088
337016.470901,4259632.11417,1816.71972713
336299.881998,4257965.34307,1879.71577962
338121.784361,4263759.35691,1879.71577962
337977.325639,4262608.49115,1816.71972713
337974.162105,4262608.49115,1848.21775337
337970.01156,4262608.49115,1879.71577962
337774.232598,4262052.90078,1816.71972713
337770.557794,4262052.90078,1848.21775337
337766.635219,4262052.90078,1879.71577962
337695.984544,4261892.03556,1816.71972713
337695.984544,4261894.16067,1826.9493684
337693.759847,4261894.16067,1848.21775337
337691.172864,4261894.16067,1879.71577962
338094.81541,4263560.93178,1816.71972713
338090.690791,4263560.93178,1848.21775337
338087.886869,4263560.93178,1879.71577962
337579.058562,4261536.99544,1753.72367463
337575.303832,4261536.99544,1785.22170088
337571.765388,4261536.99544,1816.71972713
338867.168303,4263997.46707,-2530.00789501
338863.633424,4263997.46707,-2498.50986876
338859.75165,4263997.46707,-2467.01184252
337445.984544,4261104.86683,1785.22170088
337445.984544,4261116.11434,1816.71972713
336927.414538,4258600.30349,-2530.00789501
336924.447022,4258600.30349,-2498.50986876
336921.703164,4258600.30349,-2467.01184252
337145.984544,4260166.3637,1816.71972713
338030.281277,4262965.65638,1879.71577962
338095.984544,4263278.00571,1816.71972713
336925.460781,4259354.31899,1753.72367463
336345.984544,4258074.90664,1816.71972713
336345.984544,4258082.06235,1848.21775337
336345.984544,4258084.39815,1859.48124723
336344.352486,4258084.39815,1879.71577962
338145.984544,4263840.27946,1816.71972713
338145.984544,4263854.00399,1848.21775337
338145.984544,4263864.47536,1879.71577962
337545.984544,4261429.87766,1753.72367463
337424.493058,4261021.09009,1753.72367463
337126.816455,4260068.64946,1753.72367463
337123.696537,4260068.64946,1785.22170088
337121.189576,4260068.64946,1816.71972713
338014.651563,4262846.6013,1816.71972713
338011.316692,4262846.6013,1848.21775337
338008.234944,4262846.6013,1879.71577962
337553.023958,4261497.31041,1879.71577962
337545.984544,4261474.40674,1879.71577962
338848.530873,4263918.09701,-2593.00394751
338861.228848,4263957.78204,-2593.00394751
338845.984544,4263918.09701,-2565.73028879
338028.780218,4262886.28633,1753.72367463
338036.197171,4262925.97136,1753.72367463
338098.854848,4263243.45157,1753.72367463
338095.984544,4263211.44065,1753.72367463
337423.075084,4261060.77512,1879.71577962
337434.784458,4261100.46015,1879.71577962
336904.672999,4258520.93344,-2593.00394751
336919.130361,4258560.61846,-2593.00394751
337144.23319,4260108.33449,1690.72762214
337145.984544,4260114.80752,1690.72762214
337763.287207,4262013.21575,1753.72367463
337745.984544,4261975.67215,1753.72367463
337670.7193,4261814.79062,1753.72367463
337687.448565,4261854.47565,1753.72367463
337962.538594,4262529.12109,1753.72367463
337972.749097,4262568.80612,1753.72367463
338095.984544,4263481.56172,1765.26318711
338095.984544,4263521.24675,1779.77861925
336564.434204,4258639.98852,1879.71577962
336581.900727,4258679.67354,1879.71577962
337287.799795,4260544.86978,1690.72762214
337295.984544,4260570.66318,1690.72762214
336326.150084,4258005.0281,1753.72367463
336340.983746,4258044.71312,1753.72367463
338145.984544,4263799.04194,1762.20578187
336895.984544,4259314.63396,1878.52219133
337021.060763,4259671.7992,1879.71577962
337032.544751,4259711.48423,1879.71577962
337568.467504,4261536.99544,1848.21775337
337565.37858,4261536.99544,1879.71577962
337414.63459,4261021.09009,1848.21775337
337411.355051,4261021.09009,1879.71577962
337445.984544,4261127.32897,1848.21775337
337445.984544,4261138.44483,1879.71577962
336549.881369,4258600.30349,1848.21775337
336547.860391,4258600.30349,1879.71577962
336595.984544,4258706.35923,1848.21775337
336595.984544,4258709.68045,1879.71577962
336915.984529,4259354.31899,1848.21775337
336911.582206,4259354.31899,1879.71577962
336895.984544,4259315.08546,1879.71577962
337012.789526,4259632.11417,1848.21775337
337008.766059,4259632.11417,1879.71577962
337045.984544,4259746.63205,1848.21775337
337045.984544,4259751.16925,1857.36699785
337043.122888,4259751.16925,1879.71577962
338845.984544,4263910.37595,-2593.00394751
338873.573354,4263997.46707,-2593.00394751
338870.441244,4263997.46707,-2561.50592126
338022.175966,4262846.6013,1753.72367463
338018.330996,4262846.6013,1785.22170088
338044.686951,4262965.65638,1753.72367463
338040.529617,4262965.65638,1785.22170088
338099.96102,4263283.13659,1753.72367463
338098.094369,4263283.13659,1785.22170088
338095.984544,4263283.13659,1813.37074376
336895.984544,4258496.56938,-2593.00394751
336895.984544,4258506.17482,-2561.50592126
336933.826367,4258600.30349,-2593.00394751
336930.564486,4258600.30349,-2561.50592126
337134.392448,4260068.64946,1690.72762214
337130.4685,4260068.64946,1722.22564838
337780.74508,4262052.90078,1753.72367463
337777.583124,4262052.90078,1785.22170088
337655.941586,4261775.10559,1753.72367463
337650.75728,4261775.10559,1785.22170088
337695.984544,4261872.84423,1753.72367463
337695.984544,4261883.4253,1785.22170088
337950.703377,4262489.43607,1753.72367463
337949.170092,4262489.43607,1785.22170088
337981.492942,4262608.49115,1753.72367463
337979.644879,4262608.49115,1785.22170088
338095.984544,4263441.8767,1761.5120678
338091.489566,4263441.8767,1785.22170088
338095.984544,4263529.81617,1785.22170088
338095.984544,4263560.93178,1809.82927453
337274.792849,4260505.18475,1690.72762214
337271.99497,4260505.18475,1722.22564838
336311.747973,4257965.34307,1753.72367463
336308.350536,4257965.34307,1785.22170088
336345.984544,4258057.73042,1753.72367463
336345.984544,4258066.74231,1785.22170088
338139.595988,4263759.35691,1753.72367463
338145.984544,4263790.78461,1753.72367463
338133.747771,4263759.35691,1785.22170088
337255.480826,4260465.49973,1753.72367463
337252.334838,4260465.49973,1785.22170088
337249.067663,4260465.49973,1816.71972713
336883.990837,4258481.24841,-2530.00789501
336881.002759,4258481.24841,-2498.50986876
336878.341662,4258481.24841,-2467.01184252
337645.984544,4261773.94371,1816.71972713
338085.150597,4263164.08151,1816.71972713
338081.327479,4263164.08151,1848.21775337
338075.98435,4263164.08151,1879.71577962
338095.717618,4263283.13659,1816.71972713
338091.780737,4263283.13659,1848.21775337
338086.476823,4263283.13659,1879.71577962
337945.984544,4262486.0937,1816.71972713
338088.218856,4263402.19167,1816.71972713
338084.176292,4263402.19167,1848.21775337
338080.811469,4263402.19167,1879.71577962
337158.786958,4260187.70454,1753.72367463
337155.31471,4260187.70454,1785.22170088
337152.943735,4260187.70454,1816.71972713
336295.984544,4257939.12031,1816.71972713
336295.984544,4257947.13833,1848.21775337
336295.984544,4257954.39529,1879.71577962
338121.87667,4263719.67188,1816.71972713
338117.840478,4263719.67188,1848.21775337
338114.625708,4263719.67188,1879.71577962
338045.984544,4263003.30731,1816.71972713
338045.984544,4263005.34141,1821.31408212
338042.98081,4263005.34141,1848.21775337
338039.548373,4263005.34141,1879.71577962
338828.970494,4263878.41199,-2530.00789501
338825.412321,4263878.41199,-2498.50986876
338821.501493,4263878.41199,-2467.01184252
337306.695241,4260624.23983,1753.72367463
337303.5639,4260624.23983,1785.22170088
337300.246244,4260624.23983,1816.71972713
336349.747866,4258084.39815,1816.71972713
336346.903037,4258084.39815,1848.21775337
338157.359557,4263878.41199,1816.71972713
338153.189294,4263878.41199,1848.21775337
338149.875466,4263878.41199,1879.71577962
337643.420656,4261775.10559,1848.21775337
337641.406392,4261775.10559,1879.71577962
337717.969519,4261933.8457,1816.71972713
337714.31618,4261933.8457,1848.21775337
337710.902301,4261933.8457,1879.71577962
337943.981887,4262489.43607,1848.21775337
337939.399328,4262489.43607,1879.71577962
336939.975074,4259394.00402,1753.72367463
336937.477494,4259394.00402,1785.22170088
336934.368059,4259394.00402,1816.71972713
337412.726232,4260981.40507,1753.72367463
337409.453189,4260981.40507,1785.22170088
337406.178537,4260981.40507,1816.71972713
337459.727207,4261140.14517,1753.72367463
337456.383157,4261140.14517,1785.22170088
337453.06084,4261140.14517,1816.71972713
337542.382094,4261417.94036,1753.72367463
337538.76782,4261417.94036,1785.22170088
337535.315254,4261417.94036,1816.71972713
336874.08638,4259235.26391,1753.72367463
336871.529767,4259235.26391,1785.22170088
336868.262255,4259235.26391,1816.71972713
337056.207402,4259751.16925,1753.72367463
337053.872938,4259751.16925,1785.22170088
337050.798935,4259751.16925,1816.71972713
336612.155216,4258719.35857,1753.72367463
336608.0038,4258719.35857,1785.22170088
336604.733768,4258719.35857,1816.71972713
337155.233167,4260148.01952,1690.72762214
337167.392193,4260187.70454,1690.72762214
337162.997583,4260187.70454,1722.22564838
337300.353741,4260584.55481,1690.72762214
337312.530206,4260624.23983,1690.72762214
337309.65838,4260624.23983,1722.22564838
338098.60103,4263481.56172,1753.72367463
338101.769231,4263521.24675,1753.72367463
338097.51713,4263441.8767,1753.72367463
338106.666526,4263560.93178,1753.72367463
338100.386919,4263560.93178,1785.22170088
336356.329919,4258084.39815,1753.72367463
336352.91847,4258084.39815,1785.22170088
338147.733299,4263799.04194,1753.72367463
338157.383595,4263838.72696,1753.72367463
338167.987481,4263878.41199,1753.72367463
338162.386519,4263878.41199,1785.22170088
337449.760352,4261140.14517,1848.21775337
337446.485937,4261140.14517,1879.71577962
337047.128492,4259751.16925,1848.21775337
336602.46412,4258719.35857,1848.21775337
336600.674764,4258719.35857,1879.71577962
336890.556438,4258481.24841,-2593.00394751
336887.219467,4258481.24841,-2561.50592126
338095.258611,4263203.76654,1753.72367463
338088.858834,4263164.08151,1753.72367463
338087.373291,4263164.08151,1785.22170088
338835.357344,4263878.41199,-2593.00394751
338832.242173,4263878.41199,-2561.50592126
337744.981587,4261973.53073,1753.72367463
337725.700099,4261933.8457,1753.72367463
337721.764723,4261933.8457,1785.22170088
337540.865073,4261457.62538,1879.71577962
337532.04122,4261417.94036,1848.21775337
337528.908367,4261417.94036,1879.71577962
336878.466331,4259274.94894,1879.71577962
336895.799885,4259314.63396,1879.71577962
336864.404147,4259235.26391,1848.21775337
336860.196905,4259235.26391,1879.71577962
337984.232074,4262648.17617,1816.71972713
337977.071363,4262648.17617,1879.71577962
337791.089065,4262092.5858,1816.71972713
337783.671574,4262092.5858,1879.71577962
337695.984544,4261903.99757,1879.71577962
338095.984544,4263568.02986,1816.71972713
338095.984544,4263600.6168,1864.05465266
338094.198984,4263600.6168,1879.71577962
337118.17512,4260028.96444,1753.72367463
337112.474047,4260028.96444,1816.71972713
336345.984544,4258088.58579,1879.71577962
338008.935574,4262806.91628,1816.71972713
338002.240026,4262806.91628,1879.71577962
336632.437632,4258759.0436,1753.72367463
336625.556755,4258759.0436,1816.71972713
337318.516011,4260663.92486,1753.72367463
337312.092435,4260663.92486,1816.71972713
337697.094924,4261894.16067,1816.71972713
338101.606131,4263600.6168,1816.71972713
337065.406383,4259790.85428,1753.72367463
337059.871852,4259790.85428,1816.71972713
336365.486639,4258124.08317,1816.71972713
336359.927017,4258124.08317,1879.71577962
338169.071383,4263918.09701,1816.71972713
338161.309481,4263918.09701,1879.71577962
338815.291989,4263838.72696,-2530.00789501
338807.872343,4263838.72696,-2467.01184252
337530.486759,4261378.25533,1753.72367463
337523.516877,4261378.25533,1816.71972713
336870.386018,4258441.56338,-2530.00789501
336864.706754,4258441.56338,-2467.01184252
338075.71449,4263124.39649,1816.71972713
338067.429961,4263124.39649,1879.71577962
337562.176571,4261457.62538,1690.72762214
337574.537129,4261497.31041,1690.72762214
337587.028901,4261536.99544,1690.72762214
337517.030116,4261378.25533,1879.71577962
337442.888321,4261060.77512,1690.72762214
337445.984544,4261071.18734,1690.72762214
336567.7018,4258600.30349,1690.72762214
336584.580253,4258639.98852,1690.72762214
336595.984544,4258665.70569,1690.72762214
336595.984544,4258679.67354,1731.44665296
336912.698618,4259314.63396,1690.72762214
336895.984544,4259275.1376,1690.72762214
337025.590023,4259632.11417,1690.72762214
337037.883958,4259671.7992,1690.72762214
337045.984544,4259699.72966,1690.72762214
337399.629415,4260981.40507,1879.71577962
338845.984544,4263957.78204,-2453.83503926
338851.298708,4263997.46707,-2404.01579002
338845.984544,4263980.32519,-2404.01579002
336901.990274,4258560.61846,-2404.01579002
336895.984544,4258544.1311,-2404.01579002
336916.69768,4258600.30349,-2404.01579002
337127.029478,4260108.33449,1879.71577962
337137.727601,4260148.01952,1879.71577962
337145.984544,4260176.06587,1879.71577962
338008.784134,4262886.28633,1942.71183212
338016.135555,4262925.97136,1942.71183212
338024.046147,4262965.65638,1942.71183212
337255.581055,4260505.18475,1879.71577962
337268.475486,4260544.86978,1879.71577962
337281.035913,4260584.55481,1879.71577962
337745.984544,4262013.21575,1904.573099
337653.045446,4261814.79062,1942.71183212
337645.984544,4261796.31219,1942.71183212
337669.336878,4261854.47565,1942.71183212
337945.984544,4262529.12109,1914.18085156
337950.996284,4262568.80612,1942.71183212
337945.984544,4262549.43064,1942.71183212
338075.4289,4263441.8767,1942.71183212
338076.890087,4263481.56172,1942.71183212
338079.945442,4263521.24675,1942.71183212
336295.984544,4257965.34307,1932.03978185
336309.756633,4258005.0281,1942.71183212
336295.984544,4257967.51489,1942.71183212
336324.589393,4258044.71312,1942.71183212
338117.516843,4263759.35691,1942.71183212
338125.792213,4263799.04194,1942.71183212
338134.905056,4263838.72696,1942.71183212
336620.606575,4258759.0436,1879.71577962
336926.583161,4259394.00402,1879.71577962
337045.984544,4259762.62432,1879.71577962
337052.919807,4259790.85428,1879.71577962
338821.925573,4263838.72696,-2593.00394751
338015.865691,4262806.91628,1753.72367463
338080.912409,4263124.39649,1753.72367463
336876.718589,4258441.56338,-2593.00394751
337125.029957,4260028.96444,1690.72762214
337795.984544,4262088.50787,1753.72367463
337795.984544,4262092.5858,1770.30998699
337797.716496,4262092.5858,1753.72367463
337706.191878,4261894.16067,1753.72367463
337989.256515,4262648.17617,1753.72367463
338112.51085,4263600.6168,1753.72367463
337324.547984,4260663.92486,1690.72762214
336371.876157,4258124.08317,1753.72367463
338179.051445,4263918.09701,1753.72367463
337245.984544,4260438.04921,1753.72367463
337245.984544,4260456.533,1816.71972713
337241.740069,4260425.8147,1753.72367463
337235.393607,4260425.8147,1816.71972713
337621.660317,4261695.73554,1816.71972713
337634.088634,4261735.42057,1816.71972713
337615.547621,4261695.73554,1879.71577962
337628.351827,4261735.42057,1879.71577962
337917.977025,4262410.06601,1816.71972713
337932.696982,4262449.75104,1816.71972713
337910.624747,4262410.06601,1879.71577962
337925.198,4262449.75104,1879.71577962
338090.721626,4263362.50665,1816.71972713
338082.867434,4263362.50665,1879.71577962
336277.427663,4257885.97302,1816.71972713
336291.285302,4257925.65804,1816.71972713
336271.852935,4257885.97302,1879.71577962
336285.821612,4257925.65804,1879.71577962
338115.152293,4263679.98686,1816.71972713
338107.719027,4263679.98686,1879.71577962
337172.591653,4260227.38957,1753.72367463
337166.59423,4260227.38957,1816.71972713
337186.40363,4260267.07459,1753.72367463
337180.326906,4260267.07459,1816.71972713
338045.984544,4263032.34354,1879.71577962
338046.501229,4263005.34141,1816.71972713
338056.426066,4263045.02644,1816.71972713
338049.016644,4263045.02644,1879.71577962
337149.49607,4260187.70454,1879.71577962
337454.689536,4261100.46015,1690.72762214
337466.494332,4261140.14517,1690.72762214
337049.324101,4259711.48423,1690.72762214
336602.331778,4258679.67354,1690.72762214
336887.589245,4258520.93344,-2404.01579002
338069.571705,4263203.76654,1942.71183212
338073.243881,4263243.45157,1942.71183212
338075.035388,4263283.13659,1942.71183212
338826.171027,4263918.09701,-2404.01579002
338838.942224,4263957.78204,-2404.01579002
337638.102534,4261775.10559,1942.71183212
337704.807782,4261933.8457,1942.71183212
337723.131205,4261973.53073,1942.71183212
337741.147103,4262013.21575,1942.71183212
337928.49812,4262489.43607,1942.71183212
337940.556739,4262529.12109,1942.71183212
336877.788228,4259235.26391,1690.72762214
336895.902621,4259274.94894,1690.72762214
336295.191781,4257965.34307,1942.71183212
337769.706287,4262013.21575,1690.72762214
