,X,Y,Z,Pressure
808,335431.6553841919,4263041.1389999995,1421.5644924582582,50.920984191900345
809,335431.38442492235,4263041.137,1423.8063207732732,50.64762492231224
810,335430.9300155892,4263041.134,1426.0481490882883,50.19071558921559
811,335430.49823682493,4263041.132,1428.2899774033033,49.75653682494674
812,335429.8742587728,4263041.129,1430.531805718318,49.13015877283689
813,335429.1090886888,4263041.126,1432.773634033333,48.36248868879624
814,335428.87143647944,4263041.124,1435.0154623483481,48.122436479442
815,335428.71559618413,4263041.121,1437.2572906633632,47.964111179197566
816,335428.2936641762,4263041.119,1439.4991189783782,47.53996980084628
817,335427.7688209105,4263041.116,1441.7409472933932,47.012920910515845
818,335427.2473791978,4263041.114,1443.9827756084082,46.48906599738169
819,335426.75275668857,4263041.1110000005,1446.2246039234233,45.992056688563835
820,335426.4046841213,4263041.109,1448.4664322384383,45.64148412130035
821,335426.0869398202,4263041.106000001,1450.7082605534533,45.32133982019832
822,335425.63772264624,4263041.103999999,1452.9500888684684,44.86962264624983
823,335425.2120868703,4263041.101,1455.1919171834834,44.44158687030522
824,335424.7666909165,4263041.098472367,1457.4337454984984,43.993790916533555
825,335424.01208330976,4263041.096,1459.6755738135134,43.23668330975335
826,335423.8758967761,4263041.094,1461.9174021285285,43.098096776086514
827,335423.4448015193,4263041.091,1464.1592304435435,42.66450151931031
828,335423.0036776658,4263041.088,1466.4010587585585,42.220977665823646
829,335422.5640432909,4263041.086,1468.6428870735735,41.778843290940856
830,335422.1327786939,4263041.083000001,1470.8847153885886,41.34517869394857
831,335421.6861103838,4263041.081,1473.1265437036034,40.896110383815135
832,335421.26208671794,4263041.078,1475.3683720186184,40.46958671793196
833,335420.8069745616,4263041.076,1477.6102003336334,40.01207456162387
834,335420.3639058367,4263041.073,1479.8520286486485,39.56650583670726
835,335419.89498900017,4263041.071,1482.0938569636635,39.09518900020326
836,335418.82567378547,4263041.068,1484.3356852786785,38.023473785502595
837,335418.2143161668,4263041.065,1486.5775135936935,37.40961616681384
838,335418.1322979615,4263041.063,1488.8193419087086,37.32519796154943
839,335418.0847765266,4263041.06,1491.0611702237236,37.275176526620534
840,335416.71781102987,4263041.058,1493.3029985387386,35.90581102988645
841,335416.61064606404,4263041.055,1495.5448268537536,35.796146064088184
842,335416.547780219,4263041.053,1497.7866551687687,35.730880219003396
843,335416.0406237827,4263041.05,1500.0284834837837,35.221323782775464
844,335415.8500534016,4263041.048,1502.2703117987987,35.02825340163479
845,335414.5886669802,4263041.045,1504.5121401138138,33.76496698022138
846,335414.24123883236,4263041.045,1506.7539684288288,33.41703883235601
847,335414.0877797141,4263041.045,1508.9957967438438,33.26307971409156
848,335413.74488108914,4263041.045,1511.2376250588588,32.919681089111066
849,335413.601620914,4263041.045,1513.4794533738739,32.77592091399845
850,335413.2618954032,4263041.044,1515.721281688889,32.43569540319092
851,335412.81536367594,4263041.044,1517.963110003904,31.988663675947215
852,335412.36732799135,4263041.044,1520.204938318919,31.540227991349223
853,335411.9266725054,4263041.044,1522.446766633934,31.099072505355984
854,335411.46407752816,4263041.0430000005,1524.688594948949,30.635977528173097
855,335411.0284422174,4263041.0430000005,1526.930423263964,30.199842217386486
856,335410.5789498378,4263041.0430000005,1529.172251578979,29.74984983783045
857,335409.62508431094,4263041.0430000005,1531.414079893994,28.795484310941653
858,335409.58179816406,4263041.0430000005,1533.6559082090087,28.751698164054773
859,335409.2382296564,4263041.041999999,1535.8977365240237,28.407629656423687
860,335408.78422007436,4263041.041999999,1538.1395648390387,27.953120074359866
861,335408.34954108647,4263041.041999999,1540.3813931540537,27.518041086482203
862,335407.9005487377,4263041.041999999,1542.6232214690688,27.068548737740656
863,335407.4585041409,4263041.041999999,1544.8650497840838,26.6260041408755
864,335406.0505939329,4263041.041999999,1547.1068780990988,25.21759393295364
865,335405.6137255654,4263041.041,1549.3487064141138,24.780225565387028
866,335405.5671806282,4263041.041,1551.5905347291289,24.733180628229416
867,335405.4326503576,4263041.041,1553.832363044144,24.598150357583087
868,335404.5242008668,4263041.041,1556.074191359159,23.689200866794806
869,335404.23838347115,4263041.04,1558.316019674174,23.402983471187138
870,335404.14471244125,4263041.04,1560.557847989189,23.308812441222546
871,335403.5089371502,4263041.04,1562.799676304204,22.672537150186123
872,335403.3816703584,4263041.04,1565.041504619219,22.54477035842487
873,335402.9754983122,4263041.04,1567.283332934234,22.138098312202512
874,335402.5352743324,4263041.039,1569.525161249249,21.69693933120017
875,335401.84608250414,4263041.039,1571.7669895642641,21.00718250414941
876,335400.8477986341,4263041.039,1574.0088178792791,20.00839863407795
877,335400.70235719683,4263041.039,1576.2506461942942,19.862557196825257
878,335400.48821895855,4263041.038,1578.4924745093092,19.647918958567487
879,335400.34162045154,4263041.038,1580.7343028243242,19.500820451514038
880,335399.8463691244,4263041.038,1582.9761311393393,19.005069124432737
881,335399.46853422024,4263041.038,1585.2179594543543,18.626734220272443
882,335399.0198519897,4263041.038,1587.4597877693693,18.17755198966303
883,335398.57372017665,4263041.037,1589.7016160843843,17.730920176647675
884,335398.1139035154,4263041.037,1591.9434443993994,17.270603515391095
885,335396.2263246811,4263041.037,1594.1852727144144,15.382524681120351
886,335396.12177575723,4263041.037,1596.4271010294294,15.277575757212517
887,335395.75507543184,4263041.032,1598.6689293444445,14.912775431819508
888,335395.182779948,4263041.027,1600.9107576594595,14.342479948033967
889,335395.13068699534,4263041.021000001,1603.1525859744745,14.292286995323462
890,335395.1074246402,4263041.016,1605.3944142894895,14.271024640250078
891,335393.393884374,4263041.01,1607.6362426045046,12.559884374015384
892,335393.2288074442,4263041.005,1609.8780709195196,12.396807444244438
893,335392.6808658892,4263041.0,1612.1198992345346,11.850765889137062
894,335392.29792095674,4263040.994,1614.3617275495496,11.469820956729059
895,335392.25471909967,4263040.988594942,1616.6035558645642,11.428519099658523
896,335391.7871144067,4263040.983,1618.8453841795792,10.963414406687892
897,335391.3653750248,4263040.978,1621.0872124945943,10.543575024786035
898,335390.35162663105,4263040.972,1623.3290408096093,9.531826631038324
899,335389.3472960238,4263040.967,1625.5708691246243,8.529396023752172
900,335389.2361954072,4263040.961,1627.8126974396394,8.420707033305195
901,335388.9350631605,4263040.956,1630.0545257546544,8.121563160527215
902,335388.77936748293,4263040.95,1632.2963540696694,7.967867482900129
903,335388.4373968491,4263040.944531776,1634.5381823846844,7.62779684912243
904,335387.99363706616,4263040.938999999,1636.7800106996995,7.186037066161986
905,335387.01792523195,4263040.933999999,1639.0218390147145,6.2127252319313575
906,335386.2308304189,4263040.928,1641.2636673297295,5.4276304188732265
907,335386.1031472383,4263040.92230661,1643.5054956447445,5.301847238304205
908,335385.66760078224,4263040.916999999,1645.7473239597596,4.8683007822045115
909,335385.23820818006,4263040.911695114,1647.9891522747746,4.44130818005402
910,335385.1131317763,4263040.906,1650.2309805897896,4.31823177630873
911,335385.0568314566,4263040.901000001,1652.4728089048047,4.263831456625344
912,335384.62100658676,4263040.895,1654.7146372198197,3.8300065867397737
913,335384.38734408026,4263040.889749364,1656.9564655348347,3.598369397889565
914,335384.31787191913,4263040.884,1659.1982938498497,3.5312719191295368
915,335384.15695902664,4263040.8782006325,1661.4401221648648,3.372259026641316
916,335383.8606383355,4263040.873,1663.6819504798798,3.0779383355641574
917,335383.44916779135,4263040.867925369,1665.9237787948948,2.6683677913150214
918,335383.00623465603,4263040.862,1668.1656071099098,2.227934656026383
919,335382.57701736887,4263040.8562742835,1670.4074354249249,1.8006173689146958
920,335382.1238682759,4263040.851,1672.64926373994,1.3494682759328465
921,335381.6882272057,4263040.845129505,1674.891092054955,0.9157272056635009
922,335381.2327169069,4263040.84,1677.13292036997,0.46271690684368383
923,335380.7681,4263040.834617664,1679.374748684985,0.0
